2026-06-23 02:50:21,766 | INFO | [17/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaeff58416a8e7ac8d80313032383333.html
2026-06-23 02:50:22,605 | INFO |   [case_zaeff58416a8e7ac8d80313032383333] judul='Putusan PN BANDUNG Nomor 25/Pid.Sus/2025/PN BdgTanggal 27 Fe...' kata=3259 keutuhan=73% valid=False
2026-06-23 02:50:24,607 | INFO | [18/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaefe90efb84b068b1f4313430303033.html
2026-06-23 02:50:25,664 | INFO |   [case_zaefe90efb84b068b1f4313430303033] judul='Putusan PN BANDUNG Nomor 984/Pid.Sus/2024/PN BdgTanggal 11 F...' kata=5992 keutuhan=74% valid=False
2026-06-23 02:50:27,665 | INFO | [19/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaef2ee92c5e4658991b313634303437.html
2026-06-23 02:50:28,812 | INFO |   [case_zaef2ee92c5e4658991b313634303437] judul='Putusan PN BANDUNG Nomor 399/Pid.Sus/2021/PN BdgTanggal 29 J...' kata=7678 keutuhan=75% valid=False
2026-06-23 02:50:30,813 | INFO | [20/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaef2ee92887a65a9ea9313634303431.html
2026-06-23 02:50:35,022 | INFO |   [case_zaef2ee92887a65a9ea9313634303431] judul='Putusan PN BANDUNG Nomor 398/Pid.Sus/2021/PN BdgTanggal 29 J...' kata=28327 keutuhan=72% valid=False
2026-06-23 02:50:35,026 | INFO |   [CHECKPOINT] 20 record tersimpan ke data/processed/metadata_raw.csv (0 valid sejauh ini)
2026-06-23 02:50:37,027 | INFO | [21/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaec1b492fd503aa9d20303930323439.html
2026-06-23 02:50:37,077 | INFO |   [INFO] case_zaec1b492fd503aa9d20303930323439: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:50:37,078 | INFO |   [case_zaec1b492fd503aa9d20303930323439] judul='Putusan PN BANDUNG Nomor 687/Pid.Sus/2021/PN BdgTanggal 16 S...' kata=0 keutuhan=0% valid=False
2026-06-23 02:50:39,078 | INFO | [22/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaec69dc3ab31db68630303835313534.html
2026-06-23 02:50:39,133 | INFO |   [INFO] case_zaec69dc3ab31db68630303835313534: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:50:39,133 | INFO |   [case_zaec69dc3ab31db68630303835313534] judul='Putusan PN BANDUNG Nomor 1022/Pid.Sus/2021/PN BdgTanggal 28 ...' kata=0 keutuhan=0% valid=False
2026-06-23 02:50:41,134 | INFO | [23/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaebf4e32e8ee8c6a9c3313231363534.html
2026-06-23 02:50:41,186 | INFO |   [INFO] case_zaebf4e32e8ee8c6a9c3313231363534: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:50:41,186 | INFO |   [case_zaebf4e32e8ee8c6a9c3313231363534] judul='Putusan PN BANDUNG Nomor 399/Pid.Sus/2021/PN BdgTanggal 29 J...' kata=0 keutuhan=0% valid=False
2026-06-23 02:50:43,187 | INFO | [24/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/61c80d6d54500bddad64b6f3356791ad.html
2026-06-23 02:50:43,240 | INFO |   [INFO] case_61c80d6d54500bddad64b6f3356791ad: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:50:43,241 | INFO |   [case_61c80d6d54500bddad64b6f3356791ad] judul='Putusan PN BANDUNG Nomor 739/Pid.Sus/2020/PN BdgTanggal 20 O...' kata=0 keutuhan=0% valid=False
2026-06-23 02:50:45,241 | INFO | [25/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaebf4e348cff04ab106313231373338.html
2026-06-23 02:50:45,298 | INFO |   [INFO] case_zaebf4e348cff04ab106313231373338: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:50:45,298 | INFO |   [case_zaebf4e348cff04ab106313231373338] judul='Putusan PN BANDUNG Nomor 398/Pid.Sus/2021/PN BdgTanggal 29 J...' kata=0 keutuhan=0% valid=False
2026-06-23 02:50:47,299 | INFO | [26/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/85f4a42c521ba67104a32bea04b9c236.html
2026-06-23 02:50:47,365 | INFO |   [INFO] case_85f4a42c521ba67104a32bea04b9c236: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:50:47,366 | INFO |   [case_85f4a42c521ba67104a32bea04b9c236] judul='Putusan PN BANDUNG Nomor 824/Pid.Sus/2020/PN BdgTanggal 13 O...' kata=0 keutuhan=0% valid=False
2026-06-23 02:50:49,366 | INFO | [27/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/1396b4ecbdfb6f3340de0bbe50fc5842.html
2026-06-23 02:50:49,420 | INFO |   [INFO] case_1396b4ecbdfb6f3340de0bbe50fc5842: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:50:49,420 | INFO |   [case_1396b4ecbdfb6f3340de0bbe50fc5842] judul='Putusan PN BANDUNG Nomor 35/PID.B/2013/PN.BDGTanggal 14 Febr...' kata=0 keutuhan=0% valid=False
2026-06-23 02:50:51,421 | INFO | [28/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaec79a2e1804eaebc7d313034313431.html
2026-06-23 02:50:51,481 | INFO |   [INFO] case_zaec79a2e1804eaebc7d313034313431: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:50:51,481 | INFO |   [case_zaec79a2e1804eaebc7d313034313431] judul='Putusan PN BANDUNG Nomor 1003/Pid.Sus/2021/PN BdgTanggal 18 ...' kata=0 keutuhan=0% valid=False
